"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"98132099999","2000-02-17","20.8","121.85","124.0","ITBAYAT, RP","  72.4"," 8","  64.9"," 7","1018.6"," 7","999.9"," 0"," 12.0"," 8","  9.5"," 8"," 11.7","999.9","  74.7","*","  70.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-02-18","20.8","121.85","124.0","ITBAYAT, RP","  74.5"," 5","  68.7"," 5","1016.4"," 5","999.9"," 0"," 12.2"," 5"," 11.3"," 5"," 15.5","999.9","  75.0","*","  73.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-02-19","20.8","121.85","124.0","ITBAYAT, RP","  78.0"," 7","  74.0"," 7","1013.0"," 7","999.9"," 0"," 12.9"," 7","  6.1"," 7"," 11.7","999.9","  81.7","*","  75.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-02-20","20.8","121.85","124.0","ITBAYAT, RP","  77.6"," 7","  73.2"," 7","1013.8"," 7","999.9"," 0"," 11.8"," 7","  5.8"," 7","  7.8","999.9","  82.0","*","  72.7","*","99.99"," ","999.9","010000"
"98132099999","2000-02-21","20.8","121.85","124.0","ITBAYAT, RP","  73.0"," 7","  69.8"," 7","1015.8"," 7","999.9"," 0","  9.2"," 7","  8.3"," 7"," 11.7","999.9","  74.1","*","  70.9","*"," 0.08","G","999.9","010000"
"98132099999","2000-02-22","20.8","121.85","124.0","ITBAYAT, RP","  77.2"," 7","  73.3"," 7","1013.6"," 7","999.9"," 0"," 11.6"," 7","  4.7"," 7","  7.8","999.9","  81.0","*","  73.9","*"," 0.00","G","999.9","000000"
"98132099999","2000-02-23","20.8","121.85","124.0","ITBAYAT, RP","  76.8"," 8","  73.1"," 8","1014.4"," 8","999.9"," 0"," 12.7"," 8","  3.2"," 8","  7.8","999.9","  80.6","*","  74.8","*"," 0.08","G","999.9","100000"
"98132099999","2000-02-24","20.8","121.85","124.0","ITBAYAT, RP","  75.2"," 8","  71.0"," 8","1016.4"," 8","999.9"," 0"," 11.3"," 8","  8.0"," 8"," 11.7","999.9","  78.4","*","  73.4","*"," 0.00","G","999.9","000000"
"98132099999","2000-02-25","20.8","121.85","124.0","ITBAYAT, RP","  72.9"," 8","  68.8"," 8","1016.0"," 8","999.9"," 0"," 10.5"," 8","  6.3"," 8"," 11.7","999.9","  73.6","*","  72.1","*"," 0.28","G","999.9","000000"
"98132099999","2000-02-26","20.8","121.85","124.0","ITBAYAT, RP","  69.6"," 8","  64.1"," 8","1019.8"," 8","999.9"," 0","  6.5"," 8"," 10.0"," 8"," 15.5","999.9","  82.4","*","  66.2","*"," 0.00","G","999.9","010000"
"98132099999","2000-02-27","20.8","121.85","124.0","ITBAYAT, RP","  69.5"," 7","  62.4"," 7","1020.0"," 7","999.9"," 0","  8.6"," 7"," 11.1"," 7"," 13.6","999.9","  80.6","*","  64.8","*"," 0.12","G","999.9","010000"
"98132099999","2000-02-28","20.8","121.85","124.0","ITBAYAT, RP","  72.1"," 6","  67.5"," 6","1018.4"," 6","999.9"," 0"," 10.6"," 6","  8.1"," 6","  9.7","999.9","  75.6","*","  68.7","*"," 0.00","G","999.9","000000"
"98132099999","2000-02-29","20.8","121.85","124.0","ITBAYAT, RP","  71.4"," 8","  68.5"," 8","1019.5"," 8","999.9"," 0","  8.9"," 8","  8.5"," 8","  9.7","999.9","  73.2","*","  70.5","*"," 0.08","G","999.9","010000"
"98132099999","2000-03-01","20.8","121.85","124.0","ITBAYAT, RP","  73.9"," 4","  70.5"," 4","1018.8"," 4","999.9"," 0"," 10.7"," 4","  6.3"," 4","  7.8","999.9","  75.0","*","  71.2","*"," 0.00","G","999.9","000000"
"98132099999","2000-03-02","20.8","121.85","124.0","ITBAYAT, RP","  75.2"," 6","  70.8"," 6","1018.5"," 6","999.9"," 0"," 11.5"," 6","  7.1"," 6","  9.7","999.9","  77.0","*","  73.8","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-03","20.8","121.85","124.0","ITBAYAT, RP","  74.4"," 8","  70.4"," 8","1017.1"," 8","999.9"," 0"," 11.3"," 8","  8.3"," 8","  9.7","999.9","  75.6","*","  73.0","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-04","20.8","121.85","124.0","ITBAYAT, RP","  75.7"," 8","  73.6"," 8","1015.1"," 8","999.9"," 0","  8.4"," 8","  8.3"," 8","  9.7","999.9","  76.6","*","  74.1","*"," 0.02","A","999.9","000000"
"98132099999","2000-03-05","20.8","121.85","124.0","ITBAYAT, RP","  76.4"," 6","  74.7"," 6","1011.9"," 6","999.9"," 0","  9.9"," 6","  8.1"," 6"," 11.7","999.9","  77.4","*","  74.5","*"," 0.03","A","999.9","000000"
"98132099999","2000-03-06","20.8","121.85","124.0","ITBAYAT, RP","  75.2"," 7","  72.1"," 7","1012.8"," 6","999.9"," 0","  9.9"," 7","  8.3"," 7"," 11.7","999.9","  76.5","*","  74.1","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-07","20.8","121.85","124.0","ITBAYAT, RP","  74.5"," 8","  70.3"," 8","1014.5"," 8","999.9"," 0"," 11.8"," 8","  6.1"," 8","  9.7","999.9","  76.8","*","  72.7","*"," 0.04","G","999.9","000000"
"98132099999","2000-03-08","20.8","121.85","124.0","ITBAYAT, RP","  73.3"," 8","  69.3"," 8","1016.4"," 8","999.9"," 0"," 11.2"," 8","  7.8"," 8","  9.7","999.9","  75.0","*","  72.3","*"," 0.00","G","999.9","000000"
"98132099999","2000-03-09","20.8","121.85","124.0","ITBAYAT, RP","  75.1"," 8","  70.6"," 8","1017.7"," 8","999.9"," 0"," 12.4"," 8","  8.7"," 8","  9.7","999.9","  77.4","*","  73.0","*"," 0.00","G","999.9","000000"
"98132099999","2000-03-10","20.8","121.85","124.0","ITBAYAT, RP","  75.6"," 8","  73.0"," 8","1015.3"," 7","999.9"," 0","  8.2"," 8","  8.7"," 8"," 11.7","999.9","  77.0","*","  74.5","*"," 0.00","G","999.9","010000"
"98132099999","2000-03-11","20.8","121.85","124.0","ITBAYAT, RP","  80.2"," 6","  76.2"," 6","1012.1"," 6","999.9"," 0"," 12.2"," 6","  7.4"," 6"," 11.7","999.9","  83.5","*","  77.4","*"," 0.08","G","999.9","100000"
"98132099999","2000-03-12","20.8","121.85","124.0","ITBAYAT, RP","  76.4"," 5","  73.2"," 5","1013.7"," 5","999.9"," 0"," 10.4"," 5","  8.5"," 5"," 11.7","999.9","  77.4","*","  75.6","*"," 0.00","G","999.9","000000"
"98132099999","2000-03-13","20.8","121.85","124.0","ITBAYAT, RP","  76.3"," 8","  73.4"," 8","1015.5"," 8","999.9"," 0"," 10.3"," 8","  6.1"," 8","  7.8","999.9","  77.9","*","  75.0","*","99.99"," ","999.9","010000"
"98132099999","2000-03-14","20.8","121.85","124.0","ITBAYAT, RP","  76.1"," 8","  71.4"," 8","1015.4"," 8","999.9"," 0"," 13.0"," 8","  5.1"," 8","  7.8","999.9","  79.5","*","  73.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-15","20.8","121.85","124.0","ITBAYAT, RP","  77.4"," 7","  72.8"," 7","1012.5"," 7","999.9"," 0"," 12.4"," 7","  5.3"," 7","  9.7","999.9","  80.4","*","  74.8","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-18","20.8","121.85","124.0","ITBAYAT, RP","  73.7"," 7","  67.8"," 7","1013.6"," 7","999.9"," 0"," 11.2"," 7","  8.3"," 7"," 11.7","999.9","  76.1","*","  72.3","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-19","20.8","121.85","124.0","ITBAYAT, RP","  75.5"," 7","  69.0"," 7","1013.6"," 7","999.9"," 0"," 11.7"," 7","  8.9"," 7"," 13.6","999.9","  79.0","*","  72.7","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-20","20.8","121.85","124.0","ITBAYAT, RP","  73.5"," 7","  65.7"," 7","1016.3"," 6","999.9"," 0"," 10.9"," 7","  8.3"," 7","  9.7","999.9","  79.2","*","  71.6","*"," 0.03","G","999.9","000000"
"98132099999","2000-03-21","20.8","121.85","124.0","ITBAYAT, RP","  74.6"," 7","  66.8"," 7","1015.5"," 7","999.9"," 0"," 11.2"," 7","  7.8"," 7"," 11.7","999.9","  79.9","*","  72.9","*"," 0.00","G","999.9","000000"
"98132099999","2000-03-22","20.8","121.85","124.0","ITBAYAT, RP","  78.1"," 8","  69.4"," 8","1015.3"," 8","999.9"," 0"," 11.3"," 8","  8.7"," 8","  9.7","999.9","  94.8","*","  73.4","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-23","20.8","121.85","124.0","ITBAYAT, RP","  76.8"," 6","  68.8"," 6","1016.8"," 6","999.9"," 0"," 13.5"," 6","  6.8"," 6"," 11.7","999.9","  80.6","*","  74.1","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-24","20.8","121.85","124.0","ITBAYAT, RP","  73.5"," 8","  67.4"," 8","1019.7"," 7","999.9"," 0"," 10.8"," 8"," 11.7"," 8"," 13.6","999.9","  77.7","*","  71.2","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-25","20.8","121.85","124.0","ITBAYAT, RP","  73.0"," 7","  63.8"," 7","1020.4"," 7","999.9"," 0"," 11.5"," 7"," 11.7"," 7"," 13.6","999.9","  77.0","*","  70.5","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-26","20.8","121.85","124.0","ITBAYAT, RP","  75.3"," 5","  65.2"," 5","1019.1"," 4","999.9"," 0"," 12.2"," 5","  8.2"," 5"," 11.7","999.9","  79.2","*","  71.2","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-27","20.8","121.85","124.0","ITBAYAT, RP","  76.9"," 6","  69.5"," 6","1014.1"," 6","999.9"," 0"," 11.2"," 6","  4.5"," 6","  9.7","999.9","  78.8","*","  73.8","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-28","20.8","121.85","124.0","ITBAYAT, RP","  79.2"," 5","  72.9"," 5","1015.0"," 5","999.9"," 0","  9.9"," 5","  3.5"," 5","  5.8","999.9","  83.5","*","  76.3","*"," 0.00","I","999.9","100000"
"98132099999","2000-03-29","20.8","121.85","124.0","ITBAYAT, RP","  76.0"," 7","  70.2"," 7","1018.9"," 6","999.9"," 0","  9.6"," 7"," 10.5"," 7"," 15.5","999.9","  78.1","*","  73.8","*"," 0.00","I","999.9","000000"
"98132099999","2000-03-30","20.8","121.85","124.0","ITBAYAT, RP","  73.8"," 7","  68.8"," 7","1015.6"," 7","999.9"," 0","  9.3"," 6","  8.6"," 7"," 11.7","999.9","  74.8","*","  72.3","*","99.99"," ","999.9","010000"
"98132099999","2000-03-31","20.8","121.85","124.0","ITBAYAT, RP","  79.1"," 7","  75.2"," 6","1011.5"," 7","999.9"," 0"," 11.2"," 6","  8.6"," 7"," 11.7","999.9","  81.3","*","  77.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-01","20.8","121.85","124.0","ITBAYAT, RP","  80.1"," 8","  76.2"," 8","1011.5"," 8","999.9"," 0"," 11.6"," 8","  7.3"," 8"," 11.7","999.9","  82.6","*","  77.5","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-02","20.8","121.85","124.0","ITBAYAT, RP","  80.4"," 7","  75.0"," 7","1012.8"," 7","999.9"," 0"," 12.4"," 7","  1.7"," 7","  3.9","999.9","  85.3","*","  77.0","*"," 0.04","G","999.9","000000"
"98132099999","2000-04-03","20.8","121.85","124.0","ITBAYAT, RP","  80.5"," 7","  75.3"," 7","1012.2"," 7","999.9"," 0"," 12.4"," 7","  5.0"," 7","  7.8","999.9","  82.8","*","  78.4","*"," 0.00","G","999.9","010000"
"98132099999","2000-04-04","20.8","121.85","124.0","ITBAYAT, RP","  82.6"," 7","  76.7"," 7","1011.6"," 7","999.9"," 0"," 10.4"," 7","  3.6"," 7","  5.8","999.9","  86.7","*","  78.8","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-05","20.8","121.85","124.0","ITBAYAT, RP","  80.0"," 5","  74.6"," 5","1014.4"," 5","999.9"," 0"," 10.9"," 5","  8.9"," 5"," 13.6","999.9","  85.6","*","  77.0","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-06","20.8","121.85","124.0","ITBAYAT, RP","  77.1"," 7","  71.3"," 7","1016.6"," 6","999.9"," 0"," 11.2"," 6","  9.7"," 7"," 11.7","999.9","  78.8","*","  75.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-07","20.8","121.85","124.0","ITBAYAT, RP","  78.1"," 9","  73.3"," 9","1015.7"," 9","999.9"," 0","  9.4"," 9","  9.9"," 9"," 13.6","999.9","  81.7","*","  75.2","*"," 1.89","A","999.9","010000"
"98132099999","2000-04-08","20.8","121.85","124.0","ITBAYAT, RP","  77.0"," 9","  74.1"," 9","1015.9"," 9","999.9"," 0","  8.6"," 9","  8.0"," 9"," 11.7","999.9","  78.1","*","  75.2","*"," 1.14","A","999.9","010000"
"98132099999","2000-04-09","20.8","121.85","124.0","ITBAYAT, RP","  80.1"," 6","  76.3"," 6","1013.6"," 6","999.9"," 0"," 11.8"," 6","  6.2"," 6"," 11.7","999.9","  82.4","*","  77.7","*"," 0.20","A","999.9","000000"
"98132099999","2000-04-10","20.8","121.85","124.0","ITBAYAT, RP","  80.9"," 7","  75.9"," 7","1014.7"," 7","999.9"," 0"," 11.5"," 7","  5.8"," 7"," 11.7","999.9","  83.5","*","  78.4","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-11","20.8","121.85","124.0","ITBAYAT, RP","  75.9"," 8","  70.2"," 7","1016.2"," 8","999.9"," 0"," 11.4"," 8"," 10.0"," 8"," 13.6","999.9","  83.1","*","  74.1","*"," 0.04","A","999.9","010000"
"98132099999","2000-04-12","20.8","121.85","124.0","ITBAYAT, RP","  75.6"," 8","  72.0"," 8","1012.8"," 8","999.9"," 0"," 11.0"," 8","  2.7"," 8","  5.8","999.9","  79.0","*","  71.2","*"," 0.00","I","999.9","100000"
"98132099999","2000-04-13","20.8","121.85","124.0","ITBAYAT, RP","  79.2"," 7","  74.4"," 7","1011.9"," 6","999.9"," 0"," 12.0"," 7","  3.1"," 7","  5.8","999.9","  82.4","*","  75.2","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-14","20.8","121.85","124.0","ITBAYAT, RP","  82.7"," 4","  77.1"," 4","1010.5"," 4","999.9"," 0"," 11.5"," 4","  6.8"," 4"," 11.7","999.9","  84.6","*","  80.4","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-15","20.8","121.85","124.0","ITBAYAT, RP","  79.0"," 6","  73.1"," 6","1013.6"," 6","999.9"," 0"," 11.2"," 6","  8.7"," 6"," 11.7","999.9","  85.3","*","  75.0","*"," 0.03","A","999.9","000000"
"98132099999","2000-04-16","20.8","121.85","124.0","ITBAYAT, RP","  74.8"," 7","  68.1"," 7","1015.3"," 6","999.9"," 0","  7.8"," 7","  9.2"," 7"," 11.7","999.9","  83.1","*","  72.0","*"," 0.00","A","999.9","000000"
"98132099999","2000-04-17","20.8","121.85","124.0","ITBAYAT, RP","  75.0"," 6","  67.3"," 6","1017.4"," 6","999.9"," 0"," 10.9"," 6"," 11.3"," 6"," 13.6","999.9","  77.5","*","  72.9","*"," 0.00","I","999.9","000000"
"98132099999","2000-04-18","20.8","121.85","124.0","ITBAYAT, RP","  76.2"," 7","  73.4"," 7","1015.3"," 7","999.9"," 0","  9.1"," 7","  8.0"," 7"," 11.7","999.9","  77.0","*","  74.1","*"," 0.04","A","999.9","010000"
